,Complaint ID,Day_received,Response_time,Product_num,State_num,Timely_response_bin,Company_response_num,Consumer_disputed_num,Issue_num,Company_num
14734,1226681,36,1,1,24,1,1,2,4,215
14735,1226695,36,0,6,52,1,1,2,4,48
14736,1226697,36,7,1,33,1,1,2,4,1
14737,1226701,36,22,3,51,1,1,2,1,2049
14738,1226702,36,22,3,51,1,1,2,1,1525
14739,1226703,36,22,3,51,1,1,2,1,1940
14740,1226704,36,0,1,23,1,1,2,2,40
14741,1226705,36,0,1,23,1,3,2,2,97
14742,1226711,36,5,2,21,1,1,2,4,49
14743,1226715,36,0,1,53,1,1,1,2,749
14744,1226716,36,0,2,37,1,1,2,4,1272
14745,1226724,36,14,3,14,1,1,2,1,2049
14746,1226725,36,14,3,14,1,1,2,1,1940
14747,1226726,36,14,3,14,1,1,2,1,1525
14748,1226727,36,0,4,25,1,3,2,4,567
14749,1226731,36,0,2,14,1,1,2,4,211
14750,1226733,36,19,3,51,1,2,2,1,1525
14751,1226734,36,19,3,51,1,2,2,1,2049
14752,1226735,36,1,4,8,1,4,2,4,217
14753,1226750,36,0,7,8,1,1,2,3,65
14754,1226756,35,5,2,41,1,3,2,4,1016
14755,1226757,36,4,1,13,1,3,2,2,2
14756,1226763,36,7,1,41,1,1,2,4,1
14757,1226767,36,4,1,51,1,1,2,4,71
14758,1226774,36,5,6,13,1,1,2,4,1016
14759,1226783,36,5,2,35,1,4,2,4,1430
14760,1226786,35,5,2,57,1,1,2,4,34
14761,1226787,36,5,5,10,1,1,2,4,107
14762,1226788,35,6,4,42,1,4,1,5,481
14763,1226790,36,39,3,42,1,1,2,1,1525
14764,1226792,36,5,8,48,1,1,2,4,42
14765,1226797,36,36,1,18,1,1,2,2,6
14766,1226800,36,0,1,51,1,2,2,4,19
14767,1226802,36,5,2,37,1,1,2,4,1430
14768,1226803,36,5,2,29,1,2,2,4,934
14769,1226805,36,5,1,11,1,1,2,2,15
14770,1226806,36,5,1,11,1,1,2,2,3
14771,1226807,36,5,2,13,1,1,2,4,237
14772,1226808,36,5,2,37,1,1,2,4,934
14773,1226809,36,5,2,14,1,1,2,4,90
14774,1226811,36,5,2,37,1,1,2,4,1518
14775,1226813,36,5,2,8,1,1,2,4,1518
14776,1226814,36,5,2,39,1,2,1,4,1518
14777,1226816,36,5,1,53,1,2,2,4,86
14778,1226817,36,0,3,25,1,2,2,1,1940
14779,1226818,36,4,1,53,1,1,1,2,29
14780,1226836,36,0,1,49,1,2,2,4,12
14781,1226849,36,0,2,8,1,1,2,4,51
14782,1226854,36,5,5,37,1,4,2,4,48
14783,1226855,36,0,2,37,1,1,2,4,934
14784,1226869,36,5,1,7,1,1,2,4,15
14785,1226871,36,0,1,8,1,1,2,2,91
14786,1226872,36,0,1,8,1,3,2,2,1518
14787,1226880,36,6,1,24,1,1,2,2,2
14788,1226888,36,5,2,8,1,1,2,4,1430
14789,1226890,36,0,5,36,1,4,2,4,217
14790,1226895,36,20,1,24,1,1,2,2,2
14791,1226901,36,0,2,8,1,1,2,4,237
14792,1226902,36,0,1,13,1,5,1,2,14
14793,1226907,36,5,4,51,1,3,2,4,19
14794,1226911,36,1,1,8,1,2,2,2,396
14795,1226915,36,0,5,37,1,4,2,4,1272
14796,1226916,36,0,7,8,1,1,2,5,1430
14797,1226923,36,5,2,30,1,1,2,4,16
14798,1226935,36,0,2,37,1,1,2,4,749
14799,1226936,36,5,5,41,1,1,1,0,17
14800,1226941,36,5,3,58,0,2,2,1,11
14801,1226942,36,0,3,8,1,2,1,1,1940
14802,1226943,36,5,2,8,1,1,2,4,55
14803,1226960,36,0,1,2,1,5,2,4,7
14804,1226962,36,0,5,57,1,4,2,4,429
14805,1226965,36,5,1,16,1,1,2,4,11
14806,1226969,36,5,6,19,1,1,2,3,107
14807,1226973,36,5,1,51,1,2,2,2,86
14808,1226976,36,5,2,8,1,3,2,4,749
14809,1226985,36,5,2,40,1,3,2,4,934
14810,1226999,36,5,2,19,1,1,2,4,934
14811,1227008,36,0,1,13,1,1,2,4,24
14812,1227014,36,0,7,8,1,1,2,3,35
14813,1227016,36,4,1,9,1,2,2,4,481
14814,1227042,36,1,4,8,1,1,1,4,270
14815,1227046,36,4,1,30,1,1,2,4,92
14816,1227052,36,1,5,8,1,1,2,4,567
14817,1227060,36,5,2,56,1,1,2,4,1272
14818,1227061,36,0,2,13,1,1,2,4,41
14819,1227069,36,4,1,28,1,1,2,4,368
14820,1227073,36,0,3,8,1,3,2,1,1940
14821,1227074,36,0,3,8,1,2,2,1,2049
14822,1227075,36,0,3,8,1,2,2,1,1525
14823,1227079,36,5,1,22,1,1,2,2,392
14824,1227080,36,0,1,22,1,1,2,2,16
14825,1227085,36,29,1,14,1,1,2,2,1272
14826,1227089,36,0,1,43,1,2,2,4,396
14827,1227090,36,5,2,7,1,1,2,4,211
14828,1227104,36,4,1,7,1,1,1,4,368
14829,1227105,36,0,5,51,1,1,2,4,1272
14830,1227107,36,20,1,45,0,1,2,4,1
14831,1227108,36,20,1,45,1,1,2,4,10
14832,1227110,36,4,1,13,1,1,2,2,4
14833,1227119,36,4,6,14,1,1,2,3,133
14834,1227123,36,0,1,44,1,1,2,4,1016
14835,1227124,36,0,1,44,1,1,2,4,1518
14836,1227125,36,0,1,44,1,1,2,4,567
14837,1227126,36,0,1,44,1,1,1,4,1272
14838,1227127,36,0,1,44,1,1,2,4,1518
14839,1227128,36,0,1,44,1,1,2,4,392
14840,1227133,36,1,4,13,1,3,2,4,237
14841,1227137,36,6,1,22,1,1,2,4,3
14842,1227140,36,7,1,29,1,4,2,4,25
14843,1227141,36,5,1,29,1,1,2,4,8
14844,1227143,36,4,4,13,1,1,2,4,1518
14845,1227144,36,26,3,28,1,2,2,1,2049
14846,1227145,36,26,3,28,1,2,2,1,1525
14847,1227146,36,26,3,28,1,1,2,1,1940
14848,1227147,36,5,2,8,1,1,2,4,1
14849,1227152,36,0,2,50,1,2,2,4,1518
14850,1227156,35,5,2,28,1,1,2,4,1272
14851,1227159,36,4,9,13,1,1,2,4,66
14852,1227169,36,7,5,51,1,1,2,4,1016
14853,1227172,36,0,2,53,1,1,2,4,1430
14854,1227178,36,0,2,13,1,1,2,4,1430
14855,1227179,36,5,1,13,1,1,2,2,18
14856,1227180,36,0,3,50,1,1,2,1,57
14857,1227185,36,0,2,12,1,3,2,4,1518
14858,1227187,36,5,4,13,1,1,1,4,1518
14859,1227194,36,0,4,51,1,1,2,4,1430
14860,1227197,36,5,2,7,1,1,1,4,49
14861,1227199,36,0,1,33,1,1,2,4,368
14862,1227202,36,1,1,48,1,2,2,4,396
14863,1227205,36,5,1,50,1,1,2,2,43
14864,1227211,36,0,1,51,1,1,2,4,8
14865,1227212,36,0,2,52,1,1,2,4,97
14866,1227215,36,1,6,8,1,1,2,3,1518
14867,1227220,36,0,2,37,1,3,2,4,1518
14868,1227246,36,0,7,8,1,1,2,3,368
14869,1227252,36,0,1,44,1,1,2,2,6
14870,1227254,36,5,2,56,1,1,2,4,1272
14871,1227259,36,0,1,20,0,3,2,2,19
14872,1227262,36,5,2,8,1,3,2,4,934
14873,1227263,36,4,1,53,1,3,2,4,92
14874,1227264,36,1,5,44,1,3,2,4,237
14875,1227270,36,5,2,14,1,1,2,4,934
14876,1227271,36,0,2,44,1,1,2,4,399
14877,1227272,36,33,3,51,1,3,2,1,1940
14878,1227273,36,33,3,51,1,1,2,1,2049
14879,1227279,36,7,1,13,1,1,2,2,15
14880,1227292,36,0,2,8,1,1,1,4,7
14881,1227300,36,0,7,8,1,1,2,5,368
14882,1227302,36,0,5,25,1,4,2,4,107
14883,1227306,36,0,3,13,1,1,1,4,2049
14884,1227307,36,0,1,13,1,1,1,2,7
14885,1227312,36,0,6,57,1,1,1,3,165
14886,1227314,36,0,2,8,1,1,2,4,1430
14887,1227318,36,0,1,25,1,2,2,4,1016
14888,1227323,36,0,1,19,1,1,2,2,13
14889,1227326,36,0,3,41,1,3,2,1,1940
14890,1227328,36,14,3,17,1,1,2,1,1430
14891,1227332,36,0,2,51,1,1,2,4,749
14892,1227334,36,5,2,57,1,1,2,4,110
14893,1227342,36,6,1,28,1,1,2,2,215
14894,1227351,36,0,3,8,1,3,2,1,1940
14895,1227352,36,0,3,8,1,1,2,1,2049
14896,1227354,36,4,2,23,1,1,2,4,1016
14897,1227356,36,0,4,49,1,1,2,4,567
14898,1227358,36,0,2,3,1,1,1,4,399
14899,1227367,36,5,2,8,1,1,2,4,934
14900,1227368,36,5,1,40,1,1,2,2,83
14901,1227373,36,1,1,22,1,2,2,2,97
14902,1227377,36,5,1,40,1,1,1,2,20
14903,1227383,36,5,2,37,1,1,2,4,51
14904,1227384,36,4,1,8,0,6,2,2,24
14905,1227387,36,0,2,8,1,1,2,4,1430
14906,1227388,36,19,3,51,1,1,2,1,1940
14907,1227389,36,19,3,51,1,1,2,1,2049
14908,1227390,36,19,3,51,1,1,2,1,1525
14909,1227391,36,0,2,44,1,1,2,4,1430
14910,1227392,36,6,2,8,1,1,2,4,1518
14911,1227394,36,0,2,14,1,1,2,4,36
14912,1227403,36,1,4,37,1,1,2,4,1016
14913,1227412,36,5,2,56,1,3,2,4,18
14914,1227415,36,4,1,39,1,4,2,4,21
14915,1227419,36,0,1,47,1,2,2,2,396
14916,1227422,36,0,1,33,0,2,2,2,11
14917,1227430,36,0,1,8,1,2,1,2,392
14918,1227431,36,0,1,8,1,2,1,2,481
14919,1227435,36,0,3,44,1,3,2,1,1940
14920,1227436,36,0,3,44,1,2,2,1,1940
14921,1227444,36,0,2,37,1,1,2,4,1272
14922,1227445,36,7,1,41,1,2,2,2,6
14923,1227448,36,0,6,14,1,1,2,3,19
14924,1227449,36,0,5,7,1,1,2,0,1518
14925,1227452,36,0,1,14,1,1,2,2,396
14926,1227456,36,1,6,3,1,1,2,4,399
14927,1227458,36,0,2,31,1,1,2,4,934
14928,1227473,36,0,3,43,1,3,2,1,1940
14929,1227480,36,5,1,51,1,1,2,2,3
14930,1227483,36,1,5,37,1,1,2,4,1272
14931,1227487,36,0,3,8,1,1,2,1,2049
14932,1227493,36,0,1,39,1,1,2,2,83
14933,1227499,36,0,1,14,1,1,2,2,40
14934,1227502,36,0,7,3,1,1,2,3,368
14935,1227504,36,5,1,51,1,1,2,2,7
14936,1227505,36,5,1,35,1,1,2,4,83
14937,1227507,36,0,2,38,1,1,2,4,934
14938,1227512,36,0,2,41,1,1,2,4,237
14939,1227523,36,0,2,33,1,1,2,4,749
14940,1227529,36,25,1,8,1,5,2,2,1
14941,1227535,36,5,1,28,1,2,2,2,9
14942,1227538,36,0,4,8,1,1,1,4,1016
14943,1227545,36,19,3,50,1,1,2,1,1525
14944,1227546,36,19,3,50,1,1,2,1,2049
14945,1227547,36,19,3,50,1,1,2,1,1940
14946,1227553,36,0,3,28,1,3,2,1,1940
14947,1227567,36,0,4,33,1,2,2,4,368
14948,1227571,36,8,1,8,1,1,2,2,1016
14949,1227574,36,5,1,8,0,6,2,2,24
14950,1227577,36,5,1,57,1,1,2,2,6
14951,1227579,36,0,4,8,1,4,2,4,567
14952,1227583,36,0,2,8,1,1,2,4,1430
14953,1227584,36,5,1,51,1,1,2,2,215
14954,1227585,36,0,1,51,1,1,2,2,13
14955,1227587,36,0,2,9,1,2,1,4,429
14956,1227590,36,5,2,48,1,1,2,4,55
14957,1227591,36,5,2,9,1,1,2,4,97
14958,1227597,36,0,3,52,1,1,2,1,2049
14959,1227603,36,5,1,37,1,1,2,2,50
14960,1227606,36,0,3,51,1,1,1,1,1940
14961,1227607,36,0,3,51,1,1,1,1,2049
14962,1227609,35,1,4,37,1,1,1,4,1272
14963,1227613,35,5,3,39,1,1,2,1,2049
14964,1227614,36,0,2,43,1,1,2,4,1430
14965,1227616,36,0,2,13,1,3,2,4,91
14966,1227617,36,5,4,41,1,2,2,4,1016
14967,1227618,36,5,2,25,1,1,2,4,1272
14968,1227619,36,0,1,44,0,1,1,4,3
14969,1227620,36,5,2,40,1,1,1,4,13
14970,1227621,36,5,5,44,1,1,2,4,107
14971,1227628,35,1,1,56,1,1,2,2,41
14972,1227629,36,5,3,19,1,1,1,1,2049
14973,1227631,35,1,2,56,1,1,2,4,111
14974,1227634,36,8,2,14,1,1,1,4,749
14975,1227635,36,0,3,44,1,3,2,1,1940
14976,1227639,35,9,2,14,1,1,2,4,1272
14977,1227644,36,0,2,24,1,2,2,4,1272
14978,1227646,36,0,2,44,1,3,2,4,93
14979,1227652,36,5,2,40,1,1,2,4,38
14980,1227657,36,4,1,24,0,1,2,4,14
14981,1227659,35,6,3,8,1,2,2,1,1940
14982,1227660,36,5,3,8,1,1,2,1,1525
14983,1227661,36,6,1,13,0,6,2,2,24
14984,1227662,36,0,2,13,1,1,2,4,211
14985,1227663,36,0,8,7,1,1,2,4,69
14986,1227664,36,0,2,11,1,1,1,4,1518
14987,1227665,36,4,5,19,1,1,2,0,110
14988,1227666,36,5,7,57,1,1,1,5,3
14989,1227667,36,0,1,13,1,1,1,2,3
14990,1227669,36,0,3,14,1,1,1,1,1525
14991,1227865,36,0,2,23,1,3,2,4,19
14992,1227869,36,1,3,25,1,2,2,4,1525
14993,1227873,36,5,2,19,1,1,2,4,429
14994,1227877,36,0,3,9,1,3,2,1,1940
14995,1227878,36,5,2,5,1,1,2,4,1518
14996,1227882,36,0,2,8,1,1,1,4,749
14997,1227884,36,0,3,44,1,2,2,1,1940
14998,1227885,36,0,3,44,1,1,2,1,2049
14999,1227886,37,0,1,14,0,1,2,4,9
15000,1227888,37,0,4,40,1,1,1,5,1518
15001,1227896,37,5,6,8,1,1,1,3,16
15002,1227897,37,0,3,14,1,2,2,1,1940
15003,1227898,37,0,3,14,1,2,2,1,2049
15004,1227900,37,7,1,13,1,1,2,4,41
15005,1227905,37,21,3,8,1,1,2,1,2049
15006,1227906,37,21,3,8,1,3,2,1,1940
15007,1227908,36,1,4,53,1,1,2,4,217
15008,1227913,37,5,10,39,1,1,1,4,270
15009,1227914,37,0,9,53,1,1,1,4,112
15010,1227915,37,4,3,48,1,1,2,1,1525
15011,1227919,37,4,1,8,1,1,1,2,1430
15012,1227921,37,5,2,25,1,1,1,4,49
15013,1227930,37,0,1,40,1,2,2,2,51
15014,1227931,37,0,1,8,1,3,2,4,90
15015,1227935,37,4,2,40,1,1,2,4,1272
15016,1227941,37,0,7,28,1,1,2,5,5
15017,1227942,37,0,2,3,1,1,2,4,749
15018,1227944,37,0,2,53,1,1,1,4,749
15019,1227945,36,1,1,52,1,1,2,4,3
15020,1227946,37,0,4,3,1,1,2,4,481
15021,1227948,37,0,4,8,1,1,1,4,1272
15022,1227951,37,4,1,41,1,1,2,2,31
15023,1227953,37,6,1,51,1,1,2,2,1
15024,1227954,37,6,1,51,1,1,2,2,97
15025,1227957,37,0,2,30,1,1,1,4,934
15026,1227958,37,0,2,8,1,1,2,4,749
15027,1227961,37,0,2,19,1,1,2,4,74
15028,1227963,37,4,2,44,1,2,1,4,934
15029,1227964,37,5,3,53,1,1,2,1,1525
15030,1227965,37,4,2,24,1,1,2,4,63
15031,1227966,37,0,2,24,1,3,2,4,90
15032,1227968,37,0,2,26,1,1,2,4,184
15033,1227972,36,1,5,48,1,4,1,4,1518
15034,1227974,37,0,6,3,1,1,2,3,32
15035,1227976,37,0,1,40,1,1,2,4,50
15036,1227977,37,0,3,40,1,2,2,1,1940
15037,1227978,37,4,3,14,1,1,2,1,14
15038,1227979,37,0,2,8,1,1,2,4,90
15039,1227983,37,5,1,25,1,1,2,2,15
15040,1227984,37,0,2,13,1,1,2,4,51
15041,1227988,37,6,4,10,1,4,2,4,481
15042,1227996,37,5,1,41,1,2,2,4,12
15043,1227997,37,5,2,33,1,1,2,4,26
15044,1227998,37,0,1,48,0,1,2,4,31
15045,1227999,37,0,1,48,0,1,2,4,1
15046,1228002,37,0,2,28,1,1,2,4,934
15047,1228005,37,18,6,50,1,1,2,4,69
15048,1228010,37,4,3,13,1,3,2,1,1525
15049,1228013,37,5,2,25,1,1,2,4,934
15050,1228017,37,18,3,14,1,1,2,1,2049
15051,1228020,37,0,2,51,1,1,2,4,399
15052,1228021,37,0,2,37,1,3,2,4,6
15053,1228023,36,1,1,23,1,2,2,2,396
15054,1228026,36,1,3,40,1,1,2,1,2049
15055,1228027,36,1,3,40,1,1,2,4,1525
15056,1228028,36,1,3,40,1,1,2,1,1940
15057,1228029,36,5,3,40,1,2,2,4,1940
15058,1228030,36,1,3,40,1,1,2,4,1525
15059,1228031,36,5,3,40,1,1,1,1,2049
15060,1228032,36,5,3,40,1,3,2,1,1940
15061,1228033,36,5,3,40,1,3,2,1,1525
15062,1228034,36,5,3,40,1,1,1,1,2049
15063,1228035,36,5,3,40,1,3,2,1,1940
15064,1228036,37,4,3,40,1,3,2,1,1525
15065,1228041,37,0,3,8,1,1,2,4,2049
15066,1228044,36,5,1,23,1,1,2,2,15
15067,1228046,36,5,2,10,1,1,2,4,211
15068,1228054,37,0,3,24,1,2,2,4,1525
15069,1228061,37,0,1,24,1,2,2,2,396
15070,1228062,37,0,1,24,1,1,2,2,17
15071,1228063,37,0,1,13,1,1,2,2,392
15072,1228064,37,3,4,24,1,1,2,4,1518
15073,1228065,37,0,1,24,1,1,2,4,2
15074,1228066,37,4,2,8,1,1,1,4,934
15075,1228067,37,5,4,21,1,1,1,4,27
15076,1228068,37,4,3,51,1,1,2,1,63
15077,1228069,37,4,3,51,1,1,2,1,2049
15078,1228070,37,4,3,51,1,2,2,4,1940
15079,1228071,37,0,3,51,1,1,2,1,1525
15080,1228079,37,3,6,56,1,1,1,3,13
15081,1228081,37,0,1,14,1,1,1,4,16
15082,1228084,36,1,1,17,1,2,2,4,83
15083,1228085,37,0,3,7,1,1,2,1,1525
15084,1228086,37,0,3,7,1,1,2,1,2049
15085,1228087,37,0,3,8,1,3,2,1,1940
15086,1228094,37,4,1,13,1,1,2,2,481
15087,1228096,37,4,6,42,1,1,2,4,21
15088,1228097,37,0,3,3,1,1,2,1,1525
15089,1228098,37,0,3,3,1,1,2,1,2049
15090,1228099,37,0,3,37,1,1,2,1,2049
15091,1228100,37,0,3,37,1,1,2,1,1525
15092,1228102,37,0,2,29,1,1,2,4,1518
15093,1228106,37,0,3,42,1,1,2,1,1940
15094,1228107,37,5,3,42,1,1,2,1,1940
15095,1228109,37,4,3,13,1,1,2,1,1525
15096,1228110,36,1,3,13,1,3,2,4,1525
15097,1228111,36,1,3,8,1,2,2,1,1940
15098,1228114,37,0,1,51,1,1,1,2,27
15099,1228116,37,0,10,40,1,1,2,4,30
15100,1228119,37,0,5,39,1,1,1,4,1430
15101,1228120,37,5,4,40,1,4,2,4,1016
15102,1228122,37,0,2,40,1,1,1,4,1430
15103,1228126,37,0,1,51,1,1,2,2,97
15104,1228127,37,0,1,51,1,1,2,2,1272
15105,1228131,37,0,5,3,1,1,1,4,83
15106,1228132,37,4,3,24,1,2,2,1,1525
15107,1228134,36,0,1,18,1,1,2,2,1430
15108,1228135,37,0,1,28,1,2,2,4,368
15109,1228136,37,5,1,24,1,1,2,2,481
15110,1228138,37,5,4,56,1,1,2,4,1016
15111,1228139,35,1,5,37,1,1,1,4,1430
15112,1228141,37,5,2,8,1,1,1,4,1272
15113,1228144,37,3,4,51,1,1,1,4,1272
15114,1228145,37,4,4,40,1,2,2,4,1016
15115,1228150,36,32,3,8,1,2,2,1,1940
15116,1228152,37,5,7,37,1,1,2,5,368
15117,1228155,36,1,1,51,1,1,1,2,1
15118,1228159,36,0,4,13,1,1,1,4,1518
15119,1228160,36,6,1,8,0,6,2,4,24
15120,1228161,36,0,6,48,1,1,1,4,1430
15121,1228168,36,4,5,8,1,1,2,4,1016
15122,1228169,36,5,2,33,1,1,2,4,91
15123,1228172,36,1,2,3,1,3,2,4,1016
15124,1228176,36,1,1,48,1,2,2,2,396
15125,1228186,36,1,1,13,1,2,2,2,51
15126,1228189,36,1,2,8,1,1,1,4,1272
15127,1228191,36,1,4,8,1,1,2,4,368
15128,1228194,36,1,6,37,1,3,2,4,34
15129,1228196,36,5,1,22,1,5,2,2,45
15130,1228197,36,34,3,51,1,3,2,1,1940
15131,1228199,36,1,1,22,0,3,2,2,40
15132,1228210,36,1,8,23,1,3,2,4,92
15133,1228219,36,5,1,40,1,1,2,2,46
15134,1228223,36,7,1,13,1,1,2,4,9
15135,1228231,36,1,2,29,1,1,2,4,1272
15136,1228234,36,1,4,56,1,4,1,4,1016
15137,1228235,36,5,2,33,1,1,2,4,199
15138,1228244,36,1,1,48,1,1,1,4,3
15139,1228246,36,1,1,56,1,1,2,4,33
15140,1228248,36,1,1,39,0,6,2,4,3
15141,1228249,36,1,1,39,1,2,2,4,114
15142,1228252,36,14,3,8,1,1,2,1,1940
15143,1228253,36,14,3,8,1,1,2,1,1525
15144,1228257,36,1,3,53,1,2,1,4,1525
15145,1228258,36,1,7,56,1,1,1,5,368
15146,1228259,36,1,2,13,1,4,2,4,39
15147,1228260,36,1,3,33,1,1,2,1,2049
15148,1228261,36,5,1,8,1,1,2,2,27
15149,1228264,36,1,3,8,1,1,2,1,1940
15150,1228265,36,1,1,8,1,2,2,2,229
15151,1228267,36,5,1,37,1,1,2,2,229
15152,1228268,36,1,1,37,1,1,2,2,199
15153,1228269,36,1,3,37,1,2,1,1,1940
15154,1228270,36,1,3,37,1,1,2,1,1525
15155,1228271,36,5,7,29,1,1,2,3,1430
15156,1228273,36,1,9,8,1,1,1,4,112
15157,1228275,36,5,1,7,1,2,1,2,396
15158,1228279,36,1,4,25,1,3,2,4,114
15159,1228280,36,1,1,9,1,1,2,2,17
15160,1228283,36,1,1,44,1,1,2,4,25
15161,1228284,36,1,4,12,1,2,2,4,368
15162,1228285,36,1,7,42,1,1,2,5,368
15163,1228287,36,1,2,41,1,1,1,4,4
15164,1228288,36,1,2,37,1,1,2,4,49
15165,1228289,36,1,2,23,1,1,2,4,111
15166,1228290,36,1,2,13,1,1,2,4,1272
15167,1228292,36,1,2,13,1,1,1,4,1518
15168,1228295,36,1,5,12,1,1,2,4,1518
15169,1228296,36,1,1,8,1,1,2,2,38
15170,1228298,36,1,4,12,1,1,2,4,368
15171,1228302,36,1,4,52,1,1,2,4,368
15172,1228303,36,1,1,51,1,1,2,4,113
15173,1228304,36,5,1,41,1,2,2,4,229
15174,1228305,36,1,3,57,1,1,2,1,2049
15175,1228306,36,1,2,29,1,1,2,4,1272
15176,1228309,36,5,2,33,1,1,2,4,1430
15177,1228310,36,1,2,55,1,1,2,4,1430
15178,1228311,36,13,1,35,1,2,2,2,38
15179,1228312,36,1,3,50,1,1,2,1,1525
15180,1228313,36,1,4,37,1,1,1,4,1272
15181,1228315,36,1,2,33,1,1,2,4,63
15182,1228316,36,5,1,13,1,1,1,2,3
15183,1228317,36,1,3,8,1,1,2,1,1525
15184,1228320,36,1,3,51,1,3,2,1,1940
15185,1228321,36,5,8,56,1,1,2,4,2
15186,1228322,36,1,2,8,1,1,2,4,1518
15187,1228323,36,1,4,33,1,1,2,4,368
15188,1228324,36,1,1,8,1,2,2,2,396
15189,1228328,36,5,3,8,1,2,2,1,1940
15190,1228329,36,1,2,50,1,1,2,4,1518
15191,1228334,36,1,3,16,1,1,2,1,2049
15192,1228337,37,4,6,51,1,1,2,3,6
15193,1228339,37,0,4,44,1,3,2,4,237
15194,1228341,37,0,4,56,1,1,2,4,1518
15195,1228342,37,0,1,14,1,1,2,2,41
15196,1228343,37,0,1,14,1,1,2,2,7
15197,1228345,37,0,4,43,1,1,2,4,368
15198,1228346,37,0,6,33,1,1,2,3,110
15199,1228347,37,4,2,9,1,1,2,4,8
15200,1228349,37,0,4,14,1,1,2,4,567
15201,1228351,37,0,5,33,1,1,2,4,90
15202,1228352,37,26,1,8,1,1,2,2,392
15203,1228354,37,0,1,14,1,1,1,2,12
15204,1228355,37,0,2,30,1,1,2,4,749
15205,1228356,37,4,10,56,1,4,2,4,270
15206,1228357,37,0,1,52,1,1,2,4,4
15207,1228358,37,0,3,53,1,1,2,1,1525
15208,1228360,37,0,4,8,1,1,2,4,368
15209,1228361,37,0,5,13,1,1,2,4,567
15210,1228363,37,0,2,41,1,1,2,4,1518
15211,1228364,37,0,2,13,1,1,1,4,749
15212,1228365,37,0,2,13,1,1,1,4,1518
15213,1228366,37,0,2,41,1,1,2,4,90
15214,1228367,37,4,5,13,1,1,2,4,17
15215,1228369,37,4,3,51,1,1,2,1,2049
15216,1228370,37,0,3,51,1,2,2,1,1940
15217,1228373,37,0,2,19,1,1,2,4,1518
15218,1228374,37,0,1,28,1,1,2,2,92
15219,1228376,37,4,6,13,1,1,2,4,5
15220,1228377,37,0,2,23,0,3,2,4,934
15221,1228381,37,4,2,37,1,1,2,4,934
15222,1228388,37,0,5,10,1,4,1,4,1518
15223,1228389,37,4,1,14,1,1,2,2,11
15224,1228391,36,5,10,53,1,1,2,4,112
15225,1228392,37,5,6,51,1,1,2,4,5
15226,1228394,37,4,2,8,1,1,2,4,934
15227,1228400,37,0,7,8,0,1,2,5,1430
15228,1228401,37,4,4,28,1,1,2,4,18
15229,1228412,37,4,2,37,1,1,2,4,934
15230,1228417,37,0,1,13,1,1,2,4,2
15231,1228420,37,0,3,51,1,1,1,1,1525
15232,1228427,37,4,1,42,0,6,2,4,18
15233,1228428,37,0,3,51,1,2,2,1,1940
15234,1228432,37,4,2,37,1,1,2,4,5
15235,1228433,37,3,4,40,1,1,2,4,114
15236,1228434,37,4,7,44,1,1,1,3,1430
15237,1228440,37,0,1,44,1,2,1,2,392
15238,1228446,37,0,5,36,1,5,2,4,82
15239,1228455,37,5,1,13,1,5,2,4,7
15240,1228459,37,0,5,28,1,4,2,0,48
15241,1228466,37,0,1,13,1,2,2,2,31
15242,1228467,37,20,3,8,1,2,2,1,1940
15243,1228468,37,4,1,8,1,1,2,2,71
15244,1228470,37,20,3,8,1,2,2,1,1525
15245,1228471,37,20,3,8,1,1,2,1,2049
15246,1228474,37,0,2,33,1,1,2,4,934
15247,1228480,37,4,1,28,1,1,2,2,63
15248,1228484,37,0,9,37,1,1,2,4,62
15249,1228490,37,0,6,33,1,1,2,3,429
15250,1228491,37,0,5,33,1,2,2,4,1518
15251,1228498,37,6,1,44,1,1,2,4,2
15252,1228499,37,0,1,44,1,1,2,4,1016
15253,1228502,37,4,2,51,1,1,2,4,1272
15254,1228510,37,12,1,50,1,1,2,2,10
15255,1228511,37,0,1,50,1,1,2,2,217
15256,1228512,37,0,2,13,1,1,2,4,111
15257,1228516,37,0,3,40,1,2,2,1,1940
15258,1228521,37,0,4,31,1,1,1,4,368
15259,1228524,37,0,4,14,1,1,2,4,368
15260,1228525,37,0,7,19,1,1,2,3,368
15261,1228526,37,4,7,19,1,2,2,3,8
15262,1228531,37,18,4,26,1,4,2,4,368
15263,1228532,37,0,3,22,1,2,2,1,1525
15264,1228534,37,0,2,19,1,1,2,4,749
15265,1228536,37,0,2,25,1,1,2,4,1430
15266,1228539,37,0,1,14,1,3,2,4,41
15267,1228542,37,0,1,19,1,5,2,4,22
15268,1228547,37,32,3,51,1,1,2,1,2049
15269,1228548,37,32,3,51,1,2,2,1,1940
15270,1228550,37,32,3,51,1,3,2,1,1940
15271,1228552,37,32,3,51,1,1,2,1,2049
15272,1228559,37,31,3,7,1,3,2,1,1940
15273,1228564,37,7,6,8,1,1,2,4,33
15274,1228565,37,4,4,33,1,1,1,4,481
15275,1228567,37,0,3,20,1,2,2,4,2049
15276,1228573,37,4,2,37,1,1,1,4,217
15277,1228577,37,0,1,19,1,1,2,2,55
15278,1228578,37,0,2,7,1,1,2,4,1430
15279,1228581,37,0,1,8,1,1,2,2,6
15280,1228587,37,4,2,37,1,1,2,4,1430
15281,1228589,37,6,1,8,1,2,2,2,23
